paperId,journalName,volume,year
74bade7f928079c1c09026c4688dce4e106f4914,arXiv.org,36,2014.0
c57a28759b6e1ddd7be03fa41e82b01130c8f8b2,arXiv.org,40,2019.0
0b74356013baf871439bc3b7347a7c980b7205a0,Journal of Healthcare Engineering,14,2017.0
c82e435ce579eeec4d839f24c13a50749377076a,Comput. Biol. Chem,50,2005.0
14611de0fc3308e582ae6a9cb1e44526e265cc9b,JEAL,8,2013.0
faf7b3c0fa8528eba47ff29fb8b28831b2dbb682,PLoS ONE,45,2012.0
01584e0d9e6e46b5891d3689881b2dc2af48dfe0,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,50,2019.0
dd165e429aaf636332fc442d630f0290d1e02b90,TODS,48,1997.0
1a0e2b6e52ab963f67ad1ac8a85952a08dc63bb4,Environmental Modelling & Software,20,2017.0
c9e910984018c95cf6a101c40a7677e2c15875b2,Journal of Biomedical Materials Research. Part B Applied biomaterials,21,2018.0
8b835a6dedd55e57c2d5328b94b839faa25faca8,California Management Review,25,2019.0
7457ef01faf6e496dde840572947decdbb0a68c0,World Congress on Services,45,2017.0
5ac423a83b4321b43249224fcc528bb70e086826,Connection science,28,1995.0
6867458654058f9a401b5871d666227cd5135360,ECML/PKDD,10,2019.0
b4269b3ba8051cc198b8d26b9203420dcfefad1d,International Journal of Approximate Reasoning,21,2002.0
44aa8f6e984902fe6b6c8e4366a0541ed4579c26,Stroke,12,2014.0
06deb11d97639514b9ef569256c8ebf0c7ffd471,Nature,34,2016.0
8a7c98db3d1186329723b10b7626e7349d61b689,PLoS ONE,12,2011.0
7d7407909a6d20acad991bc7207a9ee3d0af1451,Expert Syst. J. Knowl. Eng,41,2017.0
9636c76d08d3e5a3bb608cb12f4c2336f2512ec7,Knowledge and Information Systems,23,2013.0
1f45395944568f7062f8faa8a801a2995e70897e,Interspeech,7,2019.0
9564a5e7f56b5f6986b4e87053b15916e2cfc0c6,Journal of universal computer science (Online),41,2014.0
c48d4680d5e6019460eb8beb98624dfe32f05a23,ATAED@Petri Nets/ACSD,25,2019.0
d4f0461b0bdf5858a1f7f47e1779c2224b5ca108,Annual Meeting of the Association for Computational Linguistics,20,2022.0
dc4b41f54f7b42a9fd72aef470e8279f467aa10b,ACS Synthetic Biology,48,2015.0
1b6e810ce0afd0dd093f789d2b2742d047e316d5,Neural Information Processing Systems,25,2022.0
fe2d5fe6af1b5f9d7fe1fad24ee69dd3869982e1,SIGAI,47,2017.0
bb39ffe06bd8ce2bc8f33e937ea7d80e22160db8,Journal of Evaluation In Clinical Practice,22,2021.0
9c0d3d97e2d0d621be9bbe68807dc46a41da8566,Frontiers in Genetics,15,2020.0
d2320ae90ef7c0a7dfd4e23fa79511ae8baaa6e3,The VLDB journal,42,2013.0
e7570c57887c75310e468eace8e3e63ef509ab37,Applied Bionics and Biomechanics,1,2020.0
40d92879a1630f40865092f8d9afb1c053847d7b,North American Chapter of the Association for Computational Linguistics,6,2016.0
37c3259b5e5652c4c3019fccce15708942c9732c,"IEEE Transactions on Systems, Man, and Cybernetics Part A: Systems and Humans",40,2012.0
a5299fcbd6fda2101e267b51cbd78e55e4cebb1a,IEEE Transactions on Industrial Informatics,13,2021.0
1e7de2b6ba715acf4a55103db86b8ee09a6a047d,Medinfo,35,2017.0
1bf9f9f552fe9b557c19cf371b1142c00033791c,Scientific Reports,20,2018.0
9d1470698bbf4573974c97b62ad466fe3127f7fd,CodeSwitch@EMNLP,44,2014.0
d523e1812f539f3d92cf8534574b13dd6f04fada,Frontiers in Neuroscience,17,2017.0
6281519595aeddd02b5278a8a5fdba06b15179e9,Clinical Microbiology Reviews,2,2011.0
873fe6f1b5870f00acdd52642ad29a1757bd6c92,Int. J. Man Mach. Stud,20,1992.0
5ea9b2730b7654b92aeb7ba622d065c7afa8a666,CHI Extended Abstracts,29,2016.0
727b9103f063daa2625a71c3213cd0d161a7b95e,bioRxiv,46,2020.0
6f42a3843b72155bd375eac2c66516bd19b530ec,IEEE Transactions on Pattern Analysis and Machine Intelligence,47,2019.0
ce427d8d274b5a72b79dce2e64b408b9ae584f12,Journal of Innovation in Digital Ecosystems,29,2016.0
306627dfa6a7f595676e7d0ac74f6162fdcb37f1,Journal on spesial topics in mobile networks and applications,46,2020.0
76cb108e37d9d2a06f5a49df04e993f5fb123c26,Computer,23,2022.0
45266096cf073407b3336cf61090ec090446956d,The VLDB journal,6,2023.0
e39d47ab54815edc02d88403106705f3a9f0fb2a,Angewandte Chemie,24,2021.0
20acdb1e0299a53dcbeeaba290ce6f24d45fcd77,Genome Research,11,2014.0
8495aa3564970f42b6e2050994c373010870611b,arXiv.org,46,2020.0
146de985cf4b409412cda2bd6603ba30ea503b5b,Knowledge Discovery and Data Mining,21,2020.0
f1abba59dd8e1a1dce2bba8562cc338513fa997c,International Journal of Environmental Research and Public Health,27,2020.0
f3c44e784477bd5c8ce8a41570b5d78622e13875,"International Colloquium on Automata, Languages and Programming",25,2023.0
7d22afdac45f7775cee78c89dd4f55f84843fd5a,Computers & Operations Research,12,2009.0
bc30026ca7ae7bd0e7fac13915fab892338f34fb,Concurrency and Computation,36,2018.0
804a7f596ad5f04216dcf60aec3c2d548f534edc,Information Systems,34,2007.0
88f6098f49082050638c2be020c9f26b4522cd00,International Journal of Cardiology,21,2015.0
65248ca1a2333ef2c553252fbc296a2b171e1812,Cell,10,2015.0
a8891584c6739ad5dff01ea8dcb3334f9f8f8e3c,Knowledge Discovery and Data Mining,23,2017.0
3756f7b1e9853b7f9dcfb78dc801661322bc44ba,Journal of Infection and Public Health,15,2022.0
55339bb4044d80b97add783a97e02ac38c149cbc,arXiv.org,50,2015.0
02e94e5383943eb44e93cb07148ce55e2a4234bf,Science,3,2015.0
16496dbca532f331e465960539bc72024698a44a,CHI Extended Abstracts,12,2011.0
987a0c3eb495f712e3ec493631b9ff07a95b4113,Applied Soft Computing,6,2007.0
e83074fb5c5a6efe64ac15b437251e87e4824821,NeuroImage,27,2012.0
699f64e176357f8f41614dc61de123a32319b2b7,Science and Engineering Ethics,31,2010.0
eaf9436dcdd65e459691bda040778e859012a441,CHI Extended Abstracts,13,2020.0
38f23fe236b152cd4983c8f30d305a568afd0d3e,IEEE Transactions on Neural Networks and Learning Systems,35,2019.0
8b4c39033758e81a2a61e1339db55add3e4fc6ad,IEEE Data Engineering Bulletin,1,2019.0
a25fbcbbae1e8f79c4360d26aa11a3abf1a11972,IEEE Transactions on Knowledge and Data Engineering,20,2010.0
bbf3ab95fc026b37fc79954cab120dc5f06fefd7,IEEE Transactions on Knowledge and Data Engineering,29,2022.0
e50b06df20b0a80d5de6832e95521397ce4b4136,Agent and Multi Agent Systems: Technologies and Applications,27,2011.0
d93d4b8a821a6761341fa9ace16b0e3a2ab232c3,International Journal of Production Research,29,2018.0
116c5e153d1acc69d962779c4a2f9966d59445d9,"Inquiry: a journal of medical care organization, provision and financing",48,1995.0
68cc21403e60e36a0ae61db96ce4986cff7bcfcf,Computer Applications in Engineering Education,31,2018.0
afc5bb7426021bfa8f5d908d3f63f4e2908749a8,Bioinform,35,2017.0
457be44729693cf1efe6d06c961364bf0c9d75e4,Journal of the American Medical Association (JAMA),42,2007.0
eb7ee0bc355652654990bcf9f92f124688fde493,Neural Information Processing Systems,16,2016.0
91d46f50921b3950def0ae74070ccff692b4af7a,Fuzzy Sets Syst,39,2021.0
c0cd4b4844c31a27a7900a754d0a91b160b00e55,Nature,4,2021.0
c54b87aad4c4b54d28fab4d7a523b57808e35d38,Journal of the American Medical Association (JAMA),6,2010.0
468b737931a2a023569af02009458a3ee3e3d99c,Ai & Society,33,2021.0
36b56a9ad00f783b7d44ab79bbfb64e0f13f2ea3,International journal of computational geometry and applications,14,1993.0
2b437e8be2a3a280543f74b03f99e4b48a2ae521,Nucleic Acids Res,45,2018.0
32ed9d0d988eae4476e412400dea3a52365ff05f,Science,34,2015.0
84872ba01047175f629fa849884bf95f2338f762,Journal of Biophotonics,19,2018.0
19ca97cedba3f5e21a8d0970e022338003816a2b,Journal of midwifery & women's health,48,2015.0
cfa3d45a6fcf704fe7ab6953424481d1698055a4,Archives of Pathology & Laboratory Medicine,18,2018.0
43f5730a50bb47542a6e7a5fd2a303cb726830dc,Neural Information Processing Systems,4,2018.0
e09e2941c7fdd276af7c25c74e2ee305b14532b5,IEEE Access,15,2020.0
68e7f5bcb2e2c628b15a96bfa72b612bd992a8e6,Computational Diffusion MRI,45,2018.0
f6e0856b4a9199fa968ac00da612a9407b5cb85c,Computer Vision and Pattern Recognition,40,2016.0
a51ac7a5e8f6454268ac16ecdc52ecac98ce54d9,arXiv.org,4,2023.0
4af31c2819d3f2c7f01942f053750ad1a87253db,Journal of Artificial Intelligence Research,7,1999.0
ae7940fb89385400262acf1299bf2205c689c460,Computer Science Review,4,2015.0
2e3fd6c50bf301677a6bc1d93a37841c640e4e75,Proc. ACM Hum. Comput. Interact,13,2019.0
105c079a2683100ad5a67625dafd5321fe80150e,IEEE transactions on fuzzy systems,41,1999.0
802f250f8d8c0bad6acdcadef50a950fc2375fe9,arXiv.org,19,2021.0
7e29b68fcc39b7ae94e4d8b1edea93d058804a92,Neural Information Processing Systems,40,2017.0
4027676cbc48db056beeca778aff8bb05a7333d2,British medical journal,4,2013.0
9c597f1d6e7489c342de91d41e95bf5c76babf10,Remote Sensing,12,2021.0
2e29e84b992d4a79078618b663c9a0c94e846a91,Science Advances,12,2020.0
12c537a13305064b34760a897655a8353ea40434,Frontiers in Oncology,22,2021.0
26bc4626d3c1871b906b9cb0256a6c2594811a1c,TODS,22,1977.0
f4c8d877c1419982dbe2d584467666243dec5e64,Information Sciences,39,2020.0
84b740dafe54c7ebac7abb52f866c01d571e1ba2,Artificial Neural Networks,4,2021.0
651e23a192789f1a3acd8750bafd259dc8aa9436,"Soft Computing A Fusion of Foundations, Methodologies and Applications",48,2020.0
7473eaea115ce0bfdb1e1bdfee1d1b9f3c4f96ed,SPIRE,26,2008.0
fe9d1c4403e60d43b92d55343347713c909193d0,Cancer Science,5,2007.0
b2ab68b3e59f1d880c11bafed298d941f676ab7d,Expert systems with applications,34,2021.0
e2c7735a90984f7b17762ef85672ee7e146f9249,International Journal of Fuzzy Systems,36,2017.0
4d4a4c97abb7469a621c5805f278f928c3151c98,PLoS ONE,46,2020.0
ba57d6c4fcc811eb14b8b0b5a6a9218b6b4e42e5,medRxiv,31,2021.0
abd1c342495432171beb7ca8fd9551ef13cbd0ff,Communications of the ACM,9,2012.0
3f52d0f7bdb639a9ea900f7d1fecb39468358b00,Current Directions in Psychological Science,9,2010.0
724ff7923cf819bbb34a0b712fc997819cd787c1,Science China Life Sciences,14,2021.0
eb35fdc11a325f21a8ce0ca65058f7480a2fc91f,arXiv.org,41,2017.0
f27e08e753d9568747d653874fc2b8e80f663ef4,Protein & Cell,41,2018.0
7538b268cebf56aa0c295335718673313e53ed1c,IEEE Transactions on Geoscience and Remote Sensing,23,2021.0
99ba0b1e1df53a0c433ea7b540ada4c50e2a81a2,Fundamenta Informaticae,42,2020.0
352aebdb118e8e7d5d0c9bab6ba3caa3526020f9,Online Journal of Public Health Informatics,15,2019.0
66689a4f519cc1deb147def41f15870b97665487,Neural Computation,48,2000.0
e85f944d95017f2b209afc9877ba512e73248193,IEEE Transactions on Knowledge and Data Engineering,4,1997.0
621483431fd8a4ef634e47b2f7f780108af8f4ca,WIREs Data Mining Knowl. Discov,15,2019.0
5d07969c985d28a896dfc18849e017abd3670275,LDOW,15,2009.0
d1120d67b700e4dfe8b39eb1e48fbdea4e1a0c43,Neural Information Processing Systems,27,2023.0
908d650927377a653c8823770f42bd20e8dcdc07,arXiv.org,31,2018.0
38aec1c4891c19a8cb71681c96778958a2228485,Nurse Education Today,38,2012.0
5285b2c3880c2fe5a93a9ed213a169facf6d6228,Science of Computer Programming,36,1982.0
64904e0a9ee10d513836e5fe0a875fbdd8b92d79,IEEE Transactions on Pattern Analysis and Machine Intelligence,16,2019.0
fffeee99c29a10c7b68cfe000a6b45d7572215dc,American Journal of Epidemiology,11,2011.0
ea53eac06cd5d9e31af1703e64e08bf01c893140,CAiSE Forum,33,2010.0
663015d08f03c8ecaea4649d568349bec26d5e75,Worldviews on Evidence Based Nursing,44,2008.0
ab6b36d9a1d0c8caa71e7ccf8569c53e0614e648,Computers & industrial engineering,37,2017.0
0f55bc8061f215ae96069945cb68dcf23cfdd7bb,Nature Communications,7,2020.0
1f9af2cb595bb283bbd5076e96128a612809e233,Neural Information Processing Systems,25,2017.0
3fb406339cb24c0696dd13d702616659c6934a36,Log. Methods Comput. Sci,27,2011.0
219d90f28b745fd24c9f9a077569752e24019a78,Natural Hazards,49,2023.0
e94912949ae7168788e509f9528a432b0e2e94fa,Journal of Chemical Physics,6,2016.0
24ed1b89d682b74f2185335e8cb4ab978d130850,Journal of Enterprise Information Management,9,2020.0
2da8fb66124ae185404aea018e08705461978266,AI and Ethics,25,2020.0
aef5c344421fc643f0c3206406cd93a15218f325,Genome Biology,42,2010.0
91fe52498d3f60f37220c7364ee68d8f8fbc6d79,Health Affairs,34,2014.0
ef07defaf08123d5e1a8bd41ad6e2db5e5b225e3,Science,7,2018.0
23f847cf337e5a97fbf5bd96e7d773d5ff82db24,IEEE Internet Computing,8,2017.0
a3bbe717a2a88f5e28bd55f0088c4bfe82dd3a3b,Front. Immun,41,2011.0
847849a301faa143c1850b7cff4f9cbf32564eaa,Concurrency and Computation,48,2019.0
a51e663b01cc457ca7624466f2ff9088864c49d4,Journal of Clinical Epidemiology,35,1996.0
8839341720ed7e692c3f1e6b4f7fcc9e1c744b10,The VLDB journal,12,2018.0
b93486bed579197ec550469f3aa5a8d82e44c074,PoEM Companion,42,2023.0
97fb4e3d45bb098e27e0071448b6152217bd35a5,arXiv.org,20,2016.0
54906484f42e871f7c47bbfe784a358b1448231f,arXiv.org,37,2016.0
bbafa6a55d75493ea65db7b1fe85f25f3548b47e,Journal of Investigative Dermatology,45,2020.0
fc264e230970f3eed9d17a3def70863526b0b1bc,Social Cognitive and Affective Neuroscience,47,2009.0
0fcc184b3b90405ec3ceafd6a4007c749df7c363,Computer Speech and Language,13,2007.0
d171f82b892a2afafc2bc8a5458219dc04c8fd8d,Viruses,47,2012.0
47f92b77d9fa204362d6a01dff94d720a32a8098,Journal of Ambient Intelligence and Humanized Computing,10,2020.0
a0dc3135c40e150f0271002a96b7c9680b6cac40,Neural Information Processing Systems,36,2020.0
1187a77f857ad029168863ba0005ddf6d2b957c8,Journal of machine learning research,48,2001.0
a26075b7f8609b5e5ddf0f316c552621a93f22e0,International journal of clinical practice,44,2011.0
ab992b1d7ea296b3bc3a1d3b496d10447d00a789,Science China Information Sciences,14,2011.0
af83a168b7877f48f13a8ee86d8379eaba60bdfd,Concurrency and Computation,11,2020.0
bea051cabf60cee92af2f343009d02e9fc7be6ba,Journal of the American Society for Mass Spectrometry,22,2022.0
82aa4715d6fde10c1b5b3a789ae8ed1dcaebd8b5,Artificial Intelligence Review,21,2018.0
410422a991cf4363e4f14df4f961a2969fee3ba3,Applications and Theory of Petri Nets,30,2012.0
a26111e72751420e0444d7a2c640b26441edf74c,Scientific Data,42,2017.0
8352da00e46ef0c747d3efee47af3d1370b8f54f,ISPRS Int. J. Geo Inf,19,2019.0
b05e4dc15c58249d896216c65fea1fba8bd2923a,Structural Health Monitoring,19,2018.0
53c9443e4e667170acc60ca1b31a0ec7151fe753,arXiv.org,20,2016.0
dd0ed35fe6d9a25e554b9297599731c94de30f43,Journal of critical care,22,2018.0
ec514e69a793cb163a583cac45efb36e85d94b68,IEEE Transactions on Knowledge and Data Engineering,41,2005.0
69b672f8e52ac9da04d956e6f23fb2085f6f56fc,Cluster Computing,27,2019.0
778b90dbd4edcb1df6201978c20aa860a26eab7c,Computer,38,2016.0
d53160245c9f619b9bdb54b99406b383e082afff,CACM,16,2006.0
ee63b6fa34f968d600555c85641b08cc0db53856,J. Am. Medical Informatics Assoc,24,2012.0
82a5a84528a7ca0409f75e2211a3b33a217e9bac,Annals of Internal Medicine,35,2018.0
6e19e6bb94f785916752be61aa169dc11f6aa05c,Annals of Applied Statistics,15,2019.0
65c47c35495f472bad1c088dfd1e15c304786634,Nature Network Boston,24,2019.0
6a265bde91420571403dfc6c4c4c7d76589974dd,NeuroImage,17,2006.0
b21158061e60a8891499d70ce85c007d966ec34a,Int. J. Medical Informatics,5,2017.0
d88bbcf9aa534e6ff78643a0daa68fc75a7e5bdf,Annual Meeting of the Association for Computational Linguistics,4,2019.0
15d739e2c184a6844bdbd9a2550d007de6ddb085,arXiv.org,46,2017.0
94558e330577b429abdc358791cda57e715bdd13,Monday,13,2000.0
2932c27534879345a1ff9c753c95ac60f8469179,arXiv.org,11,2016.0
7cf72500ace743d360af90a3f6d8c6ced984bf75,Personal and Ubiquitous Computing,47,2018.0
f538dca4def5167a32fbc12107b69a05f0c9d832,arXiv.org,28,2017.0
24af0e94ddae7047cf57cc0f42fd0e34a209c4aa,arXiv.org,30,2016.0
f9a7bd38aca057c9c8c6b29c5bac8967b7b16c40,J. Am. Medical Informatics Assoc,36,2012.0
10f8b87efe810eb6e20cb19455c5072b58160316,Nature Machine Intelligence,36,2021.0
7b9c43ee43b7e21af079ff0c098b2b17cefe461f,North American Chapter of the Association for Computational Linguistics,30,2021.0
cc8ac26fddec1d0041af5ac847cfab0aceef29cd,IEEE Internet of Things Journal,39,2019.0
ceaa55fc43e0db971a49ecf6207f5f1356bd8e70,Nucleic Acids Res,28,2013.0
4aacf3335fca0a67c8f7034aaf2e74b5d300d771,Nature reviews genetics,46,2010.0
2f8336fc4675474f66d224cc1351a32ba1e4318a,Advances in Production Management Systems,27,2002.0
4f94df12273156f72ee3836c6380a0caa3770f6e,Journal of Computing in Higher Education,8,2019.0
abfd2f528fa51a268a07c40b05c8e3efd13a658f,ACS Nano,8,2023.0
4ed736793fe9478252f007185b3746d0ff548993,Implementation Science,16,2018.0
7de3221dafddc78a38cafe8d50d0929fe6994b03,IEEE Data Engineering Bulletin,1,2016.0
cc1f6ca42317d3f130fad9770356fe5db8974ea0,IEEE Transactions on Pattern Analysis and Machine Intelligence,7,2018.0
0ab41d455d676542b37ca1499bb19ea6a5d1cf79,arXiv.org,17,2021.0
31b7afa0a6d0968382804e2e7a1470f11b6fb1ac,arXiv.org,19,2015.0
441fbfdcc77187c9f9c41166b5fd42de04de1427,arXiv.org,20,2017.0
dfad22410547fcd971d6bfc5b78b963dac04f5d9,IEEE Systems Journal,19,2020.0
a4e67bcbf912e13cebbb1241d05d1ca0a1df9df8,North American Chapter of the Association for Computational Linguistics,8,2019.0
39670005154a18fd968a76ddfd276c0675228333,Nature Communications,4,2020.0
a598e53c6284deca712a2722b43a7ae1713aa406,arXiv.org,20,2017.0
7fb3e5c0e22cc2d9ccdfc5e81727cee2e5e16ece,Int. J. Medical Informatics,36,2011.0
f88cfc38dec02dcf050eb1f56d2d59d90b24e04c,Medical Image Anal,48,2019.0
ea155231e5cda1ba8093c06cbd60c837fb5cef71,International Journal of Production Research,27,2020.0
033c08ca48aaed2d5ab0a17d668d410538678ed8,ECML/PKDD,34,2013.0
62f159fa10474cd9e6b70791bd521f8f4e7db27e,Scientific Reports,40,2018.0
b5b9e9706cd582348b6ca39964dea07e9a9c3bf3,Nature Communications,2,2020.0
7e4e4f26a88667ab5b5016381480b77bf5f57bd8,Journal of Cloud Computing,28,2020.0
dd3c343345b6491d1655316d5b4c8d0ee09f23c1,Environmental science and pollution research international,15,2021.0
4fbb6d1090bfdcf1535b4a4ba1f883f1e121704d,Annual Meeting of the Association for Computational Linguistics,30,2018.0
5749389060a8ea14716f0c78f378df7840c248fa,IEEE Access,26,2020.0
1db43217cad6298cc78a3296bdec1cec9678541d,Lab on a Chip,26,2010.0
a38e4c9772172beb56c184a9b5c8fbb77cf18457,arXiv.org,5,2020.0
ccd7710d00ba8c19885ca97db9e5f903d0bf47e7,CHI Extended Abstracts,47,2022.0
97ea54e3e398a9a8e42cfd13c83cc6c401cb85df,JAMA Surgery,17,2018.0
2791afe7f1c53b46cac0928e1dee324b672376c5,Humanities and Social Sciences Communications,17,2021.0
5b9a67a39bb744f2e684d8631017ef9a8d2d50e0,Journal of Web Semantics,45,2010.0
242496e6bbbd8880e7c24c3e73dcc72927d028b7,International Journal for Quality in Health Care,34,2006.0
c989b184ba34438544fba07ec30d0a674f2a0261,Nature Genetics,38,2014.0
322e8b627d89fd082903af8979f335ac24b27271,Knowledge Discovery and Data Mining,4,2000.0
421b9a0dfca38449479062d4d33fee4a2a3b2b95,Biotechnology progress (Print),25,2007.0
1306acc4fd1da2dc350633e92e149ae4833c9e9b,Nursing Ethics,21,2020.0
87b375a93c979ce0a29462b48e2662482229f139,Neural Information Processing Systems,38,2021.0
5cf7575219ec7432dc344780a7927527325fbc7c,Biological cybernetics,15,1976.0
4a8964ea0de47010fb458021b68fa3ef5c4b77b2,Neural Information Processing Systems,30,2021.0
13ad0564b904ff09a896335428ad8b68938733dc,Journal of The American Geriatrics Society,40,2012.0
c2ae2d8cc8f9113035fbb2da8bfe2b67ba41b177,Frontiers in Pharmacology,15,2018.0
08eddecc70103d311cf2ef001a2f85a8da62a01b,IEEE Transactions on Knowledge and Data Engineering,1,2016.0
ec314604e086642613b8f921692e902f84efcb48,IEEE Access,5,2019.0
da7ac4bebc7c11f30026b0db76bcd9ba474c3372,Cognitive Sciences,14,2017.0
ab081f5a2d4f2e5658adecaa78d37e460175a7e4,,44,1983.0
4beebb3f85cae94d5b84fdecfecc4eb619ea6ab0,Angewandte Chemie,44,2016.0
1ff9332f2b62ccdded3f46320fd3661d99155652,Parallel Processing Letters,7,1994.0
90bb07f6bcbdb171472497faf32b6083022447e7,Annual Review of Microbiology,4,1985.0
2bd344f705f43eae8fae64c01728a64988c71fd6,J. Discrete Algorithms,22,2012.0
95ce6f77e26b496ffb705a0a3b54f2fb7a6d2452,arXiv.org,46,2020.0
7237deeef4e6315a77ce80f1f19e0c8fe776b84c,Journal of Biomedical Informatics,30,2015.0
4d032252607069097b65e469a90d8e2b4fd1e314,Nature Biotechnology,7,2020.0
5659ea7becda038ac4f4b919667845302c12c529,,28,2009.0
5d57153983b7870a9fd61cea6969fdf27e87c804,International Journal of Computing and Digital Systems,49,2023.0
143de600bee4fa7c21e0d5a48f09cd59178fab48,Information Processing Letters,37,1999.0
51898e47e0f4b0c2ad8e281e6fd0fa5bbfbc538c,Nature Communications,47,2021.0
d88c481743db95687bf9d2861c16cd006f67a0a1,Cognitive Sciences,39,1988.0
5579aed339b091cbeec9267eb461885d45ed5847,Nursing Ethics,20,2017.0
f63b66a3ca43084b668c1cce19ee00e68356867d,Pharmaceutics,15,2023.0
bad514ab8604b283410720605e04700190dcfb31,Ad hoc networks,37,2021.0
6068d39e92aef1bb0e1291e9931894c35692a85e,arXiv.org,6,2020.0
28af686af7cceb9bdcdc5e675008ea88a97735f7,Journal of Supercomputing,46,2020.0
5fa8f37c7a72e7fadd88e14523af5687f4bb7f2d,Information Centric Networking,34,2019.0
61cfcdf15ff3f7d888381df69d789e7dbe09052a,Journal of Ambient Intelligence and Humanized Computing,47,2020.0
88c9a6d0e5ed5d9543f9dbe1abba7db12256bee2,IEEE Transactions on Visualization and Computer Graphics,21,2010.0
d0839852326006cc0b8e4aa100a28214a56bad3d,Applied Clinical Informatics,50,2021.0
e8243e1cb4594995ef8ba1455bbe0014adde450b,BMC Bioinformatics,49,2019.0
a2223e6ff222ed4c05a0b781330f93f5cfddd0b2,Journal of Biomedical Informatics,25,2005.0
3652ac78453d6ba306a3624a3d5efe78e6fec779,Internal and Emergency Medicine,36,2009.0
5d2999447bf54b40f2e1b5e07f280b04fd066643,Artif. Intell. Medicine,28,2019.0
a0f1a071b3f1c37b988e2be70e7e0865b4ff65cd,The AI Magazine,49,2007.0
699a2e3b653c69aff5cf7a9923793b974f8ca164,IEEE Transactions on Pattern Analysis and Machine Intelligence,31,2016.0
b111e970ea6a4cea933a135e580a7a449338756b,DC@PKDD/ECML,20,2015.0
fd3209f16a991c5e036e3b8d360e968b21194876,Frontiers Neuroinformatics,42,2008.0
5cb1e12c970db1cece45dc286e6de11b746d1c8a,arXiv.org,35,2002.0
30c4ab35d970186cbe72039e71f128419705a208,Proc. ACM Hum. Comput. Interact,42,2020.0
d96b7bbeafd8b61fe24c5e97030c64e6cb56b48a,Annals of Surgery,19,2019.0
4744fe3b6182274f29f608cb6c820dd2a3be926a,J. Am. Medical Informatics Assoc,29,2016.0
c183f2c9465e5db35efef6ff1ead145bd528de65,IEEE Access,22,2019.0
97c709ce30c43e4333a89c78d4a48e7b4ce06693,Journal of experimental psychology. Applied,34,2001.0
3064c19159c4321645ed92d50ee2e903f4afd7e7,American Journal of Preventive Medicine,26,2018.0
e7e25fd534e9e024da329aea546484938df305a5,Journal of machine learning research,47,2010.0
965cbac4919ab3eda46cf3eae182a78d3ec892d6,Comput. Biol. Medicine,10,2018.0
24605abbd047e294a806ee97df3c28965bc14226,Journalism and Mass Communication Educator,49,2020.0
220068be6ef897b2b38db687a922423d6693ed9c,npj Systems Biology and Applications,6,2021.0
f197bf0fc2f228483f6af3285000d54d8d97f9eb,Trans. Mach. Learn. Res,34,2023.0
a030e97fcfcb3c03d61775cc890624d0b0c9d35e,Nature Protocols,32,2007.0
acbdbf49f9bc3f151b93d9ca9a06009f4f6eb269,arXiv.org,22,2021.0
de8787883c74db13d65df458d782c7ea57ddc286,Computing,19,2017.0
8c04f169203f9e55056a6f7f956695babe622a38,International Journal of Computer Vision,44,2004.0
0448555ffe8b998ac1fc4afff29ceca2c7ede7af,Future generations computer systems,2,2019.0
690d3aba55e28035506ea538eff665a98879038a,CHI Extended Abstracts,41,2021.0
3516c0f71052aae31b3ae3837fe8f3727783a380,J. Algorithms,28,2003.0
72418c52df44500ca805d0a7461135791986da42,arXiv.org,49,2015.0
34b656d03e1b64b4b6cf03829c5b8d3d8c4998fb,International Journal of Business Intelligence Research,21,2010.0
19e074731a7e337e8cc6453a73fec44c0ae90b02,Proc. ACM Hum. Comput. Interact,32,2019.0
3e3ac5bc42cac45f2a00101f031469e577d7337f,Journal of Translational Medicine,1,2020.0
28e95521d338203c12552cd8fc9f82e517adf81d,Nature Communications,46,2017.0
17059715373b9628b5abda468257a99c0cfe12e0,Human Resources for Health,10,2014.0
c92b78612e798518f58c15b6d9fc3eeceb3f34c3,Nature Communications,10,2019.0
7e569ce337a1e6bbc716cf2230c822b610acdc7d,Interactive Learning Environments,19,2019.0
148209fa0c9279bb40322794833aa075769de95b,arXiv.org,22,2019.0
0bfbdfde038b3f6ee0f4c483e3d2c73861a90ac4,Medical Oncology,36,2019.0
8db95dbd08e4ee64fb258e5380e78cfa507ed94d,Journal of machine learning research,23,2003.0
f6b28d9c2b4fc152546caa49ca4b9e99ff51f631,Technometrics,10,2008.0
8ea354460f3a65734a492c10ce136b66e69bbc9e,DEEM@SIGMOD,30,2019.0
a34fac43d8af822019eb922d4e4169f99e04823c,Nature Biotechnology,32,2014.0
7a2e08ccd10c0989f4f0c65c3d48783408fed96d,Archives of Internal Medicine,50,2003.0
bf994e3be0c0db0f1769c2ea204d150902585335,Neural Information Processing Systems,8,2015.0
3b57fb05ea6ba721a916c6a0410ef776f72d1f88,Journal of Chemical Theory and Computation,16,2020.0
8ca56e2e97c7651f07bfb5f977ece1388a7959cb,Research Challenges in Information Science,1,2020.0
15330daa34831e1d24f3717e492656561a236a8f,International Journal of Environmental Research and Public Health,42,2020.0
a0b0aff4e321bcf767f325562df7cc0ae84d0bb8,Information Fusion,23,2019.0
154f7fbbf0eb5473c33daf062e37d138b16d9b1e,Computer Vision and Pattern Recognition,40,2015.0
0d2213292b593f4efbfae772d3a46127bc9f496d,Remote Sensing,49,2021.0
