proceedingId,conferenceName,year,venue,city,edition
93c56d3f-cb63-4a7f-8003-b515f25bc97e,"International Conference on Mobile, Secure, and Programmable Networking",2019,Columbia University,New York,1
7cb47999-7781-4816-a8c9-1269f7537a44,International Conference on Model and Data Engineering,2012,Wageningen University,Amsterdam,1
f303c387-4886-48c7-9168-408b5b565278,International Conference on Model and Data Engineering,2013,Nanyang Technological University,Singapore,2
196a51f1-fe63-4581-afa6-db1086560992,International Conference on Model and Data Engineering,2014,University of Toronto,Toronto,3
a312389e-2a48-46bf-bb9b-dfa6522f0238,International Conference on Model and Data Engineering,2019,Sciences Po,Paris,8
4856c873-718f-4d30-9738-9edbcd5828a4,"International Conference on Modern Problems of Radio Engineering, Telecommunications and Computer Science",2018,Swiss Federal Institute of Technology,Zurich,1
be90d2c6-6bbc-4e86-b756-3038c5249a0b,"International Conference on Modern Problems of Radio Engineering, Telecommunications and Computer Science",2022,ETH Zurich,Zurich,5
d7ba6e26-b3c0-41e9-9fb9-8824cae7b30d,International Conference on Multimedia Retrieval,2011,National University of Singapore,Singapore,1
6fd19492-9b7e-41b9-af18-43b5de5ec116,International Conference on Multimodal Interaction,2017,Harvard University,Boston,1
281f2260-5e05-42cd-9512-cacb4ffac489,International Conference on Network Based Information Systems,2012,Ryerson University,Toronto,1
eece841b-419f-403e-b342-147764c55db0,International Conference on Network Based Information Systems,2014,Sciences Po,Paris,3
1a94a829-637d-43ce-802a-0e3171f23b8c,International Conference on Network and Information Systems for Computers,2015,"University of California, San Francisco",San Francisco,1
c250c7a2-a592-41cc-a0ee-919d77df4600,International Conference on Neural Information Processing,2013,Cornell Tech,New York,1
ee784277-85a7-4905-a372-d409dd6c3bd1,International Conference on Neural Information Processing,2014,York University,Toronto,2
2f5060ce-0262-4736-86e1-2d7a69d38907,International Conference on Neural Information Processing,2016,Keio University,Tokyo,4
1d8487fe-b797-402b-a3e9-5963fa091ab0,International Conference on Neural Information Processing,2017,Sorbonne University,Paris,5
1a6311d1-3c80-48c4-9a73-61f64449d54b,International Conference on Neural Information Processing,2023,Korea Advanced Institute of Science and Technology,Seoul,11
10e64cec-98df-4d76-9281-1f97e36c30ba,"International Conference on Neural Information Processing, . ICONIP '02",2002,University of New South Wales,Sydney,1
2072e74c-775c-4b3b-b08c-91beae5dd364,International Conference on Neural Networks,1995,École Polytechnique,Paris,1
8b3a5714-adcc-4712-8612-76e4076df4fb,"International Conference on New Technologies, Mobility and Security",2018,Boston University,Boston,1
b520fd74-9172-49a9-be58-807dd5a19bd9,"International Conference on New Technologies, Mobility and Security",2019,University of New South Wales,Sydney,2
8232953b-57a1-4a5e-9848-6ba5d38276eb,International Conference on Next Generation Computing Technologies,2015,ETH Zurich,Zurich,1
1bd22af0-f7dc-477f-925e-dde750608c6a,International Conference on Objects and Databases,2009,Nanyang Technological University,Singapore,1
c6372107-9198-49c3-b4c7-eda39043381a,International Conference on Open and Big Data,2016,University of Waterloo,Toronto,1
0e0b9d0c-e038-4700-bae5-00b368eb4f27,International Conference on Parallel Architectures and Compilation Techniques,2003,Macquarie University,Sydney,1
7e934246-9a34-4c1f-b23f-a7035fbcc8da,International Conference on Parallel Architectures and Compilation Techniques,2009,National University of Singapore,Singapore,7
fed4bdeb-52b0-457b-9fb7-b80b88a10b8e,International Conference on Parallel Architectures and Compilation Techniques,2015,University of New South Wales,Sydney,13
4a1364e9-1cb1-4ab3-b41a-1b81ed22523f,International Conference on Parallel Architectures and Compilation Techniques,2016,University of Toronto,Toronto,14
57a75f3b-8fc2-459d-a8c2-9955d495e7a9,International Conference on Parallel Computing in Electrical Engineering,2006,University of Tokyo,Tokyo,1
7ab0cb5b-65a4-46c3-ac79-2b35b0030648,International Conference on Parallel Processing,1989,ETH Zurich,Zurich,1
79ede7e6-4942-4811-b29e-75ec1de2984e,International Conference on Parallel Processing,2015,Northeastern University,Boston,27
0a2e3b7d-3b28-4e10-bd18-c2cf757405ae,International Conference on Parallel Processing,2017,Free University of Berlin,Berlin,29
f1939217-ab9a-4e8c-b014-e69c0bbd5234,International Conference on Parallel Processing,2020,Seoul National University,Seoul,32
7aba502c-317b-47a9-aa22-057943d8dea6,International Conference on Parallel Processing,2021,Cornell Tech,New York,33
0252d86a-7952-4a97-b46b-ff9e3e1ac3e6,International Conference on Parallel and Distributed Computing: Applications and Technologies,2017,Wageningen University,Amsterdam,1
1bb3ab28-ef1f-4d51-89d3-40c55beb3722,International Conference on Parallel and Distributed Information Systems,1991,University of Technology Sydney,Sydney,1
2033870c-f963-4edb-8566-63df13750047,International Conference on Parallel and Distributed Information Systems,1996,Keio University,Tokyo,6
37c79213-5d98-4f7c-84da-c2d4721a66d0,International Conference on Parallel and Distributed Systems,2016,University of Amsterdam,Amsterdam,1
a919a5f1-549f-4dec-92b3-fa369b9fff7e,International Conference on Pattern Recognition,1990,Seoul National University,Seoul,1
68a0c374-600c-49e1-af62-632686d52245,International Conference on Pattern Recognition,1996,University of Zurich,Zurich,7
c778992c-d273-4118-a3c3-051bb19b3dd1,International Conference on Pattern Recognition,2012,Korea Advanced Institute of Science and Technology,Seoul,23
b51549c5-f5b0-4226-92b1-45e13fca9eb2,International Conference on Pattern Recognition,2020,University of New South Wales,Sydney,31
c26aa350-9c3d-4d49-a8d3-6a1dc8562ffd,International Conference on Persuasive Technology,2019,University of Zurich,Zurich,1
364d3fa9-ca72-42e6-9fae-b2d1323ec3f2,International Conference on Pervasive Computing,2004,Technical University of Berlin,Berlin,1
a15e9e32-ac62-4020-8830-cf756bb50524,International Conference on Pervasive Computing,2010,Stanford University,San Francisco,7
898232bb-e608-4770-a830-0aff7993b034,International Conference on Pervasive Computing and Applications,2011,Keio University,Tokyo,1
7aa77074-1b35-41ea-90d7-6b23b036ea26,International Conference on Pervasive Computing and Social Networking (ICPCSN),2023,Peking University,Beijing,1
bf5e0837-c042-43d8-a87b-1ea497233331,International Conference on Power Electronics & IoT Applications in Renewable Energy and its Control (PARC),2020,Columbia University,New York,1
b6248d04-0128-4abd-a905-1de56b1de4f1,"International Conference on Power Energy, Environment & Intelligent Control (PEEIC)",2023,Berkeley,San Francisco,1
7a5ff6e6-1145-45b1-96a3-083f6e3b5a90,"International Conference on Power, Automation and Communication (INPAC)",2014,Yonsei University,Seoul,1
30e636d5-1f85-456f-a7ec-607ba73168be,International Conference on Predictive APIs and Apps,2017,Swiss Federal Institute of Technology,Zurich,1
d5956008-8aa2-4e9f-a11e-42032a76d8bc,International Conference on Principles of Knowledge Representation and Reasoning,2000,Seoul National University,Seoul,1
7601b0df-ff56-4952-9a89-513807ec37a4,International Conference on Process Mining,2019,National University of Singapore,Singapore,1
510a469a-dd5e-4ff8-bd6f-1512cd62d07a,International Conference on Process Mining,2020,Peking University,Beijing,2
aea5c5c0-ada7-4311-be28-2dbe4c17a9a6,International Conference on Process Mining,2021,University of Sydney,Sydney,3
7a1d4b64-42bf-488b-8d78-00a6b9d23170,"International Conference on Recent Developments in Control, Automation & Power Engineering (RDCAPE)",2021,King's College London,London,1
47bca6d0-009c-47f5-80a6-7f3be848dedb,"International Conference on Research Methodologies in Knowledge Management, Artificial Intelligence and Telecommunication Engineering (RMKMATE)",2023,Massachusetts Institute of Technology,Boston,1
6ff20b1c-cff9-49e1-a7e0-a11381371152,International Conference on Rewriting Techniques and Applications,2010,Northwestern University,Chicago,1
37213b41-d140-43eb-a5b6-78449a05b1a6,International Conference on Rough Sets and Current Trends in Computing,2012,Berkeley,San Francisco,1
883bc355-ef34-4316-b817-06a1e0b6c0bb,International Conference on Safety Produce Informatization (IICSPI),2019,Charité - Universitätsmedizin Berlin,Berlin,1
b1cc9df3-303d-437f-ad27-edba36b7cbe5,International Conference on Science Technology Engineering and Mathematics (ICONSTEM),2023,University of Waterloo,Toronto,1
3bf18305-0501-4bd7-96b0-352e6c076864,International Conference on Science in Information Technology,2017,Humboldt University of Berlin,Berlin,1
11808727-e9cf-47f8-9bfd-27c0b2715408,International Conference on Scientific Computing,2011,"University of California, San Francisco",San Francisco,1
06a1c0d6-fcb5-446d-9457-505f9f835ba5,International Conference on Scientific and Statistica Database Management,2000,Nanyang Technological University,Singapore,1
f8038456-bc2f-4fdd-b24f-b5cfca3681d6,International Conference on Scientific and Statistical Database Management,1997,University of Amsterdam,Amsterdam,1
fbc7bee0-91a7-4879-a75a-79c2e8f9b5e1,International Conference on Scientific and Statistical Database Management,1998,ETH Zurich,Zurich,2
a8236e75-fbf3-4bf3-903c-79393d348b93,International Conference on Scientific and Statistical Database Management,1999,University of Technology Sydney,Sydney,3
2868e5e9-eb12-45ce-94ce-60a9e1595dbb,International Conference on Scientific and Statistical Database Management,2002,Northeastern University,Boston,6
33326bce-0a2b-4959-b466-e0eb9e400da5,International Conference on Scientific and Statistical Database Management (SSDBM ),2007,Cornell Tech,New York,1
1f03ed1f-1e6b-405a-a6fb-733036a70ed6,International Conference on Security and Cryptography,2017,Swiss Federal Institute of Technology,Zurich,1
8bed7756-3b53-4cb3-a9a0-3b9a5d8df302,International Conference on Security of Information and Networks,2015,Nanyang Technological University,Singapore,1
f17fe1b7-db8f-4fb7-9716-fec9bf00a098,International Conference on Self Sustainable Artificial Intelligence Systems (ICSSAS),2024,Nanyang Technological University,Singapore,1
c05713e8-4b09-42b1-896c-8300f1063a69,International Conference on Semantic Systems,2010,Beijing University of Posts and Telecommunications,Beijing,1
373d8246-06bf-485a-bd2a-85498030dac7,International Conference on Semantic Systems,2011,Korea Advanced Institute of Science and Technology,Seoul,2
8d9c6b27-b3ab-4a75-9513-d96a1c0ebb1f,International Conference on Semantic Systems,2016,University of Zurich,Zurich,7
bc52883e-54b8-4205-a853-78ca9a9188dc,International Conference on Semantic Systems,2018,Illinois Institute of Technology,Chicago,9
85d146e2-b2f3-478e-9a4e-3c5ab0423df6,"International Conference on Semantics, Knowledge and Grid",2005,University of Chicago,Chicago,1
91129eb5-d054-49f1-8bda-ffb2a8acd2f2,International Conference on Service Oriented Computing,2013,Beijing University of Posts and Telecommunications,Beijing,1
18da9498-1ba7-4aae-8756-e60db09a656f,International Conference on Service Oriented Computing,2015,University College London,London,3
88abe7d3-40ee-41f9-95fa-ba96889b881f,International Conference on Service Oriented Computing,2016,City University of New York,New York,4
e8251714-f76f-4b90-874b-fedada623956,International Conference on Service Oriented Computing,2017,New York University,New York,5
d8515889-f7fa-4706-93fb-63f7a2ac1822,International Conference on Service Oriented Computing,2019,Waseda University,Tokyo,7
6e2bdfa1-1123-4b60-84e8-b26274729e73,International Conference on Service Systems and Service Management,2014,Yonsei University,Seoul,1
95993c1d-d226-4473-9d48-5dac02526efd,International Conference on Service Systems and Service Management,2017,Seoul National University,Seoul,4
2bf2d49c-9512-4ebd-b47e-58d06a11df9f,International Conference on Signal Image Technology and Internet Based Systems,2014,Keio University,Tokyo,1
d078cd6e-4121-4976-b548-12a1f14b62f0,International Conference on Signal Processing and Communication (ICPSC),2021,Cornell Tech,New York,1
c37d6d93-d499-449d-9ca4-3b6b0b3fe19e,"International Conference on Signal Processing, Computing and Control (ISPCC)",2017,Imperial College London,London,1
52fa6ace-f0b3-4bf9-9d49-c5ce233304dc,International Conference on Smart Cities,2018,Cornell Tech,New York,1
9558afd4-1673-459f-aff6-d12d99588c13,International Conference on Smart City and Informatization,2019,Beijing Normal University,Beijing,1
5b97191b-3d5f-4baa-87cd-72e54b007b14,International Conference on Smart Communications and Networking,2022,University of New South Wales,Sydney,1
d4457639-e67e-4b86-85f9-02a0e67d2d4b,International Conference on Smart Communications and Networking,2023,City University of New York,New York,2
e360b1cd-611f-4752-a848-d0006c936b1d,International Conference on Smart Communications and Networking,2024,Massachusetts Institute of Technology,Boston,3
0fe752b7-6f5b-4374-855c-d0a3c8ff4335,International Conference on Smart Computing,2018,Wageningen University,Amsterdam,1
97638103-39e2-4863-a731-8602bf5a299f,International Conference on Smart Computing and Electronic Enterprise (ICSCEE),2018,University of Sydney,Sydney,1
acfc31cc-d1d6-4564-83fc-cfda285ebc8c,International Conference on Smart Data Services,2021,ETH Zurich,Zurich,1
8d394a74-3988-4d6e-9a6c-56203119de01,International Conference on Smart Energy Systems and Technologies (SEST),2019,Beijing University of Posts and Telecommunications,Beijing,1
378d568f-6c39-432a-876a-9daa533b2e2f,International Conference on Smart Homes and Health Telematics,2016,Macquarie University,Sydney,1
1f558462-4766-47a2-bcec-58ab6907e23b,International Conference on Smart Multimedia,2005,Free University of Berlin,Berlin,1
35937dec-e560-4850-a6a2-999361f37873,International Conference on Smart and Sustainable Technologies (SpliTech),2018,Technical University of Berlin,Berlin,1
1a368cc7-5221-458e-82ea-89766e55dff2,"International Conference on Social Networks Analysis, Management and Security",2020,Illinois Institute of Technology,Chicago,1
e39e48af-853a-4de6-bf75-3afa88593875,International Conference on Soft Computing and Data Mining,2014,ETH Zurich,Zurich,1
7994c035-368c-47b6-a9d7-1dd55fbc1590,International Conference on Soft Computing for Problem Solving,2015,"University of California, San Francisco",San Francisco,1
3dbbaacc-54f9-4545-8e3f-381c9035f668,International Conference on Software Composition,2002,University of Sydney,Sydney,1
758e353b-6953-4c3a-bb93-bccecad36130,International Conference on Software Composition,2005,Wageningen University,Amsterdam,4
4748e4ab-2c95-4b18-b4d7-9aca4a94891e,International Conference on Software Engineering,2004,Yonsei University,Seoul,1
63e00d84-f447-4845-a5a2-c4391cdc3532,International Conference on Software Engineering,2006,Singapore Management University,Singapore,3
5d938c8f-b109-471c-ac53-873e05ddef43,International Conference on Software Engineering,2011,Northeastern University,Boston,8
42f0a0b6-c271-44c9-8d16-61b121462aef,International Conference on Software Engineering,2022,University of Amsterdam,Amsterdam,19
bba0bcb8-95bb-4e71-b17e-5e2bbadac5b4,International Conference on Software Engineering Research and Applications,2017,University of Chicago,Chicago,1
c30cf1eb-32a6-4a86-ba79-7c130985fbbf,International Conference on Software Engineering Research and Applications,2018,Massachusetts Institute of Technology,Boston,2
f5660b17-e2e7-4f0d-a1d7-7390b8734295,International Conference on Software Engineering and Applications (ICSOFT EA),2014,Loyola University Chicago,Chicago,1
6b461ab0-fe88-428f-beac-c7336a428f46,International Conference on Software Engineering and Knowledge Engineering,2004,Swiss Federal Institute of Technology,Zurich,1
76f07ebc-5413-4afd-ac1b-714f08d2b0da,International Conference on Software Technology: Methods and Tools,1997,Peking University,Beijing,1
a2a49b95-1b83-4deb-87ba-ea145dc03295,International Conference on Software and Data Technologies,2017,Loyola University Chicago,Chicago,1
edf65037-4ed7-42c8-b683-a169ed929eeb,International Conference on Software and Data Technologies,2022,Loyola University Chicago,Chicago,6
66b17464-a6e2-47f5-9b6d-1e569e3e8d65,International Conference on Software and Systems Process,2018,Delft University of Technology,Amsterdam,1
28071624-6e74-41bb-b1a6-78e629a988bf,"International Conference on Software, Knowledge, Information Management and Applications",2015,Swiss Federal Institute of Technology,Zurich,1
ef8eb9ea-4b61-4f36-b1ac-6e128f4f3edc,International Conference on Statistical and Scientific Database Management,2005,University of Oxford,London,1
8bde10c1-2545-47a8-ac01-f36af8305fcb,International Conference on Statistical and Scientific Database Management,2009,Illinois Institute of Technology,Chicago,5
d9b14a10-00b7-46e1-9e42-fa21409f23aa,International Conference on Statistical and Scientific Database Management,2010,Stanford University,San Francisco,6
a54b14f6-0eea-44da-986a-9601b8ba4cf7,International Conference on Statistical and Scientific Database Management,2012,Tokyo Institute of Technology,Tokyo,8
edff0136-0b0d-4118-8eef-aaae0f8ddac1,International Conference on Statistical and Scientific Database Management,2014,University of Waterloo,Toronto,10
bd5702e8-5398-4ce4-be99-ea2079e9c56c,International Conference on Statistical and Scientific Database Management,2016,Macquarie University,Sydney,12
6dd5a510-09b8-4572-93ab-a72746dc097e,International Conference on Statistical and Scientific Database Management,2017,Peking University,Beijing,13
589857e2-093e-4200-bf3d-b04b70509e8e,International Conference on Subject Oriented Business Process Management,2017,National University of Singapore,Singapore,1
0341bba8-fe64-4da8-b4f0-07fac29e9e97,International Conference on Subject Oriented Business Process Management,2019,Technical University of Berlin,Berlin,3
288a98e3-a028-4ab2-b9ac-e344aa5a968b,International Conference on Supercomputing,2011,Cornell Tech,New York,1
fa9729c0-d147-484c-ad81-a9132a443601,International Conference on Sustainable Islamic Business and Finance,2021,University of Zurich,Zurich,1
e6ce6f2b-f17e-4554-a2d5-a2e7bb560247,International Conference on System Reliability and Safety,2016,University of Sydney,Sydney,1
84831318-290d-4938-8b50-119f7254e694,"International Conference on Systems, Signals, and Image Processing",2008,Macquarie University,Sydney,1
b345b77b-46e3-4a2a-8d98-fc5acf60e51a,"International Conference on Tangible, Embedded, and Embodied Interaction",2013,Korea Advanced Institute of Science and Technology,Seoul,1
03fb92d6-27ec-4004-b77e-cadc28e44ca8,"International Conference on Tangible, Embedded, and Embodied Interaction",2021,New York University,New York,9
00538b38-4038-4d85-85df-d7ab23b013d6,"International Conference on Tangible, Embedded, and Embodied Interaction",2022,University of Chicago,Chicago,10
9f507773-a37e-4ee8-a944-c1ea7f9a0a3a,"International Conference on Teaching, Assessment, and Learning for Engineering",2020,Macquarie University,Sydney,1
e530cad2-b49c-4f56-a649-970fd4751630,International Conference on Technological Advancements in Computational Sciences (ICTACS),2022,Yonsei University,Seoul,1
daf8dd40-9a42-448f-bcf0-52550ce27be6,"International Conference on Telecommunication in Modern Satellite, Cable and Broadcasting Services",2017,Beijing Normal University,Beijing,1
2679f5af-e45d-4628-ab5f-e460d3c425f6,International Conference on Telecommunications,2017,Sorbonne University,Paris,1
b14a16bf-06a1-4794-abce-627581cf4080,International Conference on Theorem Proving with Analytic Tableaux and Related Methods,2003,Massachusetts Institute of Technology,Boston,1
abf51634-fc09-4464-b450-01fc18e72cbd,International Conference on Theory and Practice of Digital Libraries,2016,Northeastern University,Boston,1
7fd22a92-7a96-4313-a703-90d0cfc53f03,International Conference on Theory and Practice of Public Key Cryptography,2011,Stanford University,San Francisco,1
ef3b15b5-1a64-4f78-8908-a7f88f8eb918,"International Conference on Trends in Automation, Communications and Computing Technology (I TACT 15)",2015,Columbia University,New York,1
6a8326f5-655a-4ed0-a386-e035b36460fe,International Conference on Ubiquitous Information Management and Communication,2019,King's College London,London,1
a20bbbb1-50b9-41ea-9ee8-aeafdd307b62,International Conference on Ubiquitous Intelligence and Computing and International Conference on Autonomic and Trusted Computing,2012,National University of Singapore,Singapore,1
0541f606-3bfe-4802-878a-41084700e2a7,International Conference on Ubiquitous Robots and Ambient Intelligence,2015,Sciences Po,Paris,1
d32db707-afe7-4297-8f6a-2fe2e5286c1a,International Conference on Universal Village,2018,Wageningen University,Amsterdam,1
a7d4cccf-30d6-488e-a503-201a6d403e77,International Conference on Unmanned Systems (ICUS),2020,University of Technology Sydney,Sydney,1
486ca5ab-7bd4-411b-bf4a-53a0ca12fb5e,International Conference on Virtual Execution Environments,2006,Northwestern University,Chicago,1
c0942edd-e11e-4c35-bad4-a2a193df75b2,International Conference on Virtual Reality Continuum and its Applications in Industry,2015,Swiss Federal Institute of Technology,Zurich,1
ef2fdc2b-b646-452d-8278-9b2b871de408,International Conference on Vision Towards Emerging Trends in Communication and Networking (ViTECoN),2019,Keio University,Tokyo,1
f15f80dc-ad0c-4305-8a3b-da76d0a0e286,International Conference on Web Engineering,2008,Beijing Normal University,Beijing,1
2b9a12be-11a8-4f68-bc47-3be00554e868,International Conference on Web Information Systems and Technologies,2015,Korea Advanced Institute of Science and Technology,Seoul,1
05e8cc99-521a-443f-b5f8-cab994d0382d,International Conference on Web Reasoning and Rule Systems,2009,Delft University of Technology,Amsterdam,1
f8c0a3b8-9024-42cc-be43-f94ae9f8bf19,International Conference on Web Reasoning and Rule Systems,2010,Nanyang Technological University,Singapore,2
e1942dc5-d718-4ff7-b3c4-46b0cc42861e,International Conference on Web Reasoning and Rule Systems,2012,Seoul National University,Seoul,4
c06e0407-1e9e-4a67-98b6-15289b777330,International Conference on Web Services,2003,Columbia University,New York,1
7c9a49e3-f0bf-4931-9600-0ee5ba0481b2,International Conference on Web and Social Media,2009,"University of California, San Francisco",San Francisco,1
5cfd149e-acd8-441e-a0e1-2a745450db07,International Conference on Web and Social Media,2010,Boston University,Boston,2
2028a718-bf22-4304-90bf-fc76aa94c009,International Conference on Web and Social Media,2018,University of Waterloo,Toronto,10
42dbf30b-2afd-4ff8-b842-dd891ae5e0e9,International Conference on Wirtschaftsinformatik,2003,University College London,London,1
cf83c2a1-bd61-4a5e-aab5-400cbaab4dd7,International Conference on Wirtschaftsinformatik,2016,VU Amsterdam,Amsterdam,14
ff5c621d-8c47-47c0-b3f4-9f1b7a7d0d93,International Conference on Wirtschaftsinformatik,2018,University of Amsterdam,Amsterdam,16
7cee590c-b338-40c5-b69b-38db824a18f9,"International Conference on e Health Networking, Applications and Services",2017,Sorbonne University,Paris,1
25b0e73d-fa5b-4e88-8dfb-a13d5361fd25,"International Conference on e Health Networking, Applications and Services",2018,Harvard University,Boston,2
adecb914-e3c1-491f-9aea-eb15c35b5779,International Conference on the Digital Society,2020,Cornell Tech,New York,1
235dc56f-501d-4e58-994c-4d2380017567,International Conference on the Software Process,2018,University of Tokyo,Tokyo,1
710efea1-ed35-4a29-8fef-4d4d9a1ff8de,International Conference on the Theory and Application of Cryptographic Techniques,1991,University of Oxford,London,1
8b837241-2541-4351-93cf-04e548a88dc0,International Conference on the Theory and Application of Cryptographic Techniques,1996,National University of Singapore,Singapore,6
220dbf33-914b-49c3-8e33-f3857134e714,International Conference on the Theory and Application of Cryptographic Techniques,1999,Berkeley,San Francisco,9
de8adddf-4e43-4b08-b0e0-7672b1b2980a,International Conference on the Theory and Application of Cryptographic Techniques,2005,Yonsei University,Seoul,15
528e2f53-75c5-428a-a621-92e371262226,International Conference on the Theory of Information Retrieval,2015,York University,Toronto,1
d473a2be-3f9c-4ade-814e-4c2addec307b,International Conference on the Theory of Information Retrieval,2018,Illinois Institute of Technology,Chicago,4
3f10037b-e17c-4bcd-b6d0-078fdc58bb3e,International Conference on the Theory of Information Retrieval,2020,University of Tokyo,Tokyo,6
c4246a38-088a-466c-84df-7e1c5368ca19,International Conferences on Artificial Intelligence and Computer Vision,2021,Paris-Saclay University,Paris,1
396a24d1-5efb-473a-83fd-0109a1900a44,"International Conferences on Communications, Signal Processing, and Systems",2018,VU Amsterdam,Amsterdam,1
dfc417d6-e2cc-4ee8-b5ce-698ace7b9ce2,International Conferences on Contemporary Computing and Informatics,2014,École Polytechnique,Paris,1
ed24c759-5d1d-4b08-8800-707af8eed7ac,International Conferences on Data Science and Engineering,2012,Sorbonne University,Paris,1
f441d808-c023-41b3-a172-2a6a6ae3d066,International Congress on Information and Communication Technology,2019,Swiss Federal Institute of Technology,Zurich,1
5d09e531-3be6-4570-a4aa-e5a467136c5f,International Congress on Information and Communication Technology,2020,Singapore Management University,Singapore,2
8c3021b2-4887-4341-990e-ab0cea257307,International Congress on Information and Communication Technology,2023,National University of Singapore,Singapore,5
b4da06a4-a76d-455f-af24-f30a033ac69d,International Cross Domain Conference on Machine Learning and Knowledge Extraction,2018,Paris-Saclay University,Paris,1
b121ec0a-532c-465d-9b25-ef978d189c3c,International Cross Domain Conference on Machine Learning and Knowledge Extraction,2020,Nanyang Technological University,Singapore,3
9069e87b-58d5-42d9-8267-15025e3679a6,International Database Engineering and Applications Symposium,2000,Seoul National University,Seoul,1
bf3fc7b7-5b09-4172-9e12-8032cf98ab4d,International Database Engineering and Applications Symposium,2007,Tokyo Institute of Technology,Tokyo,8
2d11f5d3-8287-44f8-9cc9-6df196541600,International Database Engineering and Applications Symposium,2009,VU Amsterdam,Amsterdam,10
f0a15cfe-ef6b-4d60-a34f-ce0719fc0e77,International Database Engineering and Applications Symposium,2012,New York University,New York,13
6c03b462-6228-47db-81e8-4b0b8f1fb76a,International Database Engineering and Applications Symposium,2013,Northwestern University,Chicago,14
05e54487-5239-403b-99f8-ea7b53d359fd,International Database Engineering and Applications Symposium,2014,Northeastern University,Boston,15
57a0863a-e49b-4a48-b573-57404a5ced10,International Database Engineering and Applications Symposium,2017,National University of Singapore,Singapore,18
459100e8-ed5d-4cbb-852b-20de5d2312fd,International Health Informatics Symposium,2010,University of Zurich,Zurich,1
898fea27-5d35-4259-9e1c-c628edead8b8,International Health Informatics Symposium,2012,Keio University,Tokyo,3
a7b6ce66-6d4d-4bff-a872-caac3af27deb,International IEEE Conference on Intelligent Transportation Systems,2010,University of Sydney,Sydney,1
ed8c8fb1-5216-4ec2-8766-24d64e46e5eb,International IEEE Conference on Signal Image Technologies and Internet Based System,2007,University of Zurich,Zurich,1
c1a9e019-b28e-450e-b540-0b14b4998ab1,International Joint Conference on Artificial Intelligence,1983,Nanyang Technological University,Singapore,1
a7f2c1b5-49ef-4b46-9bd4-f8c2ac0d9874,International Joint Conference on Artificial Intelligence,1985,Nanyang Technological University,Singapore,3
8fdfa53f-45e6-4cb4-a25b-c37c6b678889,International Joint Conference on Artificial Intelligence,1989,Delft University of Technology,Amsterdam,7
2a4ae776-a5c5-48d9-b7f2-0911245fe726,International Joint Conference on Artificial Intelligence,1995,Tokyo Institute of Technology,Tokyo,13
fbfb9bd3-26a8-4808-8331-4e223dffb2e7,International Joint Conference on Artificial Intelligence,1999,Technical University of Berlin,Berlin,17
371880a9-649d-4c92-8529-ea9d285ccd1f,International Joint Conference on Artificial Intelligence,2001,"University of California, San Francisco",San Francisco,19
c15e7c6d-2bcd-4382-bbd0-02ae7c497095,International Joint Conference on Artificial Intelligence,2005,University of New South Wales,Sydney,23
4c0015ef-4547-442d-b56d-e0ac5ad7a0bb,International Joint Conference on Artificial Intelligence,2007,Korea Advanced Institute of Science and Technology,Seoul,25
99dafd91-5cc1-43cd-a710-4cb40bf4d2cf,International Joint Conference on Artificial Intelligence,2011,Berkeley,San Francisco,29
9a0255f1-071e-43a3-aab9-46e0334f5e5c,International Joint Conference on Artificial Intelligence,2013,Charité - Universitätsmedizin Berlin,Berlin,31
567e1563-3a53-4667-b72f-d9ca0d3bf1f0,International Joint Conference on Artificial Intelligence,2015,Korea Advanced Institute of Science and Technology,Seoul,33
559bef00-c32e-4923-9192-d77368c6ba00,International Joint Conference on Artificial Intelligence,2016,University College London,London,34
505b7af0-6568-45d9-b7c7-4341d7ee4215,International Joint Conference on Artificial Intelligence,2017,Swiss Federal Institute of Technology,Zurich,35
61ea2b07-cbbf-4a83-8e83-76600f86fb3b,International Joint Conference on Artificial Intelligence,2018,ETH Zurich,Zurich,36
25f7eec7-2f47-4e81-b301-00b12d702d1d,International Joint Conference on Artificial Intelligence,2019,Paris-Saclay University,Paris,37
f0db1d00-cab6-4d6a-b14c-f143c1742f39,International Joint Conference on Artificial Intelligence,2020,Northeastern University,Boston,38
d68eb5e7-0562-4f68-a032-59143c349500,International Joint Conference on Artificial Intelligence,2021,Harvard University,Boston,39
e88a57f9-b8a0-41a8-bbd4-640a66355b31,International Joint Conference on Artificial Intelligence,2022,University College London,London,40
1cf28529-18ad-4a18-8e0a-4ef7ae0bce46,International Joint Conference on Artificial Intelligence,2023,King's College London,London,41
38bcde2c-945b-4367-a72b-f54180a0066e,International Joint Conference on Computer Science and Software Engineering,2016,Macquarie University,Sydney,1
b561a9d6-f711-4052-a5fe-914b5c9f0beb,"International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management",2011,University of Toronto,Toronto,1
9df259c7-e755-40cf-bcca-4bb870c9bf4e,International Joint Conference on Natural Language Processing,2011,University of Tokyo,Tokyo,1
3206e0e8-3fc6-497d-91dc-2391e701374b,International Joint Conference on Natural Language Processing,2015,Boston University,Boston,5
397f16dc-1209-418e-9671-223ac4b15dfc,International Middleware Conference,2015,Northeastern University,Boston,1
c76b307b-c754-4aca-ac4c-62ac432bab9a,International Middleware Conference,2017,Beijing University of Posts and Telecommunications,Beijing,3
